id,task,framework,constraint,fold,type,result,metric,mode,version,params,app_version,utc,duration,training_duration,predict_duration,models_count,seed,info,mae,r2,rmse,acc,auc,balacc,logloss
openml.org/t/359948,SAT11-HAND-runtime-regression,flaml,4h8c,8,regression,-1101.03,neg_rmse,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:22:59,14408.1,14406.3,0.0,16.0,196043669,,603.162,0.748957,1101.03,,,,
openml.org/t/359948,SAT11-HAND-runtime-regression,flaml,4h8c,9,regression,-965.527,neg_rmse,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:23:00,14408.7,14406.7,0.1,25.0,196043670,,518.482,0.810746,965.527,,,,
openml.org/t/359975,Satellite,flaml,4h8c,0,binary,0.991196,auc,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:23:08,14401.8,14400.3,0.0,31.0,196043661,,,,,0.990196,0.991196,0.642857,0.0683416
openml.org/t/359975,Satellite,flaml,4h8c,1,binary,0.991622,auc,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:23:08,14402.8,14400.8,0.2,27.0,196043662,,,,,0.994118,0.991622,0.785714,0.0196715
openml.org/t/359975,Satellite,flaml,4h8c,2,binary,0.971031,auc,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:23:14,14401.9,14400.3,0.0,22.0,196043663,,,,,0.996078,0.971031,0.857143,0.0214366
openml.org/t/359975,Satellite,flaml,4h8c,3,binary,0.88597,auc,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:23:19,14401.7,14400.1,0.1,20.0,196043664,,,,,0.992157,0.88597,0.714286,0.033593
openml.org/t/359975,Satellite,flaml,4h8c,4,binary,0.998296,auc,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:23:07,14401.3,14399.7,0.1,18.0,196043665,,,,,0.992157,0.998296,0.855155,0.0146751
openml.org/t/359975,Satellite,flaml,4h8c,5,binary,0.999626,auc,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:23:13,14401.9,14400.2,0.1,20.0,196043666,,,,,0.996078,0.999626,0.875,0.0141824
openml.org/t/359975,Satellite,flaml,4h8c,6,binary,0.996016,auc,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:23:21,14402.1,14400.4,0.1,23.0,196043667,,,,,0.992157,0.996016,0.75,0.0198618
openml.org/t/359975,Satellite,flaml,4h8c,7,binary,0.995767,auc,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:23:10,14401.6,14400.1,0.0,26.0,196043668,,,,,0.984314,0.995767,0.5,0.0496697
openml.org/t/359975,Satellite,flaml,4h8c,8,binary,0.996887,auc,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:23:25,14402.3,14400.5,0.1,23.0,196043669,,,,,0.994118,0.996887,0.8125,0.0187206
openml.org/t/359975,Satellite,flaml,4h8c,9,binary,0.987799,auc,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:23:19,14402.3,14400.6,0.1,21.0,196043670,,,,,0.996078,0.987799,0.875,0.0206545
openml.org/t/359963,segment,flaml,4h8c,0,multiclass,-0.140931,neg_logloss,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:33:05,14401.5,14400.0,0.1,19.0,196043661,,,,,0.943723,,0.943723,0.140931
openml.org/t/359963,segment,flaml,4h8c,1,multiclass,-0.151048,neg_logloss,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:33:08,14401.6,14400.0,0.1,22.0,196043662,,,,,0.943723,,0.943723,0.151048
openml.org/t/359963,segment,flaml,4h8c,2,multiclass,-0.138225,neg_logloss,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:33:04,14401.0,14399.4,0.1,15.0,196043663,,,,,0.95671,,0.95671,0.138225
openml.org/t/359963,segment,flaml,4h8c,3,multiclass,-0.145475,neg_logloss,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:33:09,14401.6,14399.8,0.1,18.0,196043664,,,,,0.948052,,0.948052,0.145475
openml.org/t/359963,segment,flaml,4h8c,4,multiclass,-0.111159,neg_logloss,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:33:10,14401.9,14400.2,0.1,23.0,196043665,,,,,0.961039,,0.961039,0.111159
openml.org/t/359963,segment,flaml,4h8c,5,multiclass,-0.428228,neg_logloss,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:33:15,14401.8,14400.1,0.1,22.0,196043666,,,,,0.943723,,0.943723,0.428228
openml.org/t/359963,segment,flaml,4h8c,6,multiclass,-0.13097,neg_logloss,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:33:08,14401.8,14400.3,0.1,21.0,196043667,,,,,0.961039,,0.961039,0.13097
openml.org/t/359963,segment,flaml,4h8c,7,multiclass,-0.337333,neg_logloss,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:33:04,14400.9,14399.4,0.1,25.0,196043668,,,,,0.930736,,0.930736,0.337333
openml.org/t/359963,segment,flaml,4h8c,8,multiclass,-0.138471,neg_logloss,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:33:08,14401.5,14399.9,0.1,17.0,196043669,,,,,0.939394,,0.939394,0.138471
openml.org/t/359963,segment,flaml,4h8c,9,multiclass,-0.180257,neg_logloss,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:33:12,14401.2,14399.5,0.1,21.0,196043670,,,,,0.922078,,0.922078,0.180257
openml.org/t/359931,sensory,flaml,4h8c,0,regression,-0.694172,neg_rmse,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:33:08,14401.7,14400.1,0.0,15.0,196043661,,0.525018,-0.113151,0.694172,,,,
openml.org/t/359931,sensory,flaml,4h8c,1,regression,-0.622578,neg_rmse,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:33:08,14401.6,14400.0,0.0,24.0,196043662,,0.486964,0.274404,0.622578,,,,
openml.org/t/359931,sensory,flaml,4h8c,2,regression,-0.691492,neg_rmse,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:33:19,14401.6,14400.0,0.0,17.0,196043663,,0.550406,0.175957,0.691492,,,,
openml.org/t/359931,sensory,flaml,4h8c,3,regression,-0.691252,neg_rmse,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:33:18,14401.7,14400.0,0.0,20.0,196043664,,0.569915,-0.0249753,0.691252,,,,
openml.org/t/359931,sensory,flaml,4h8c,4,regression,-0.699245,neg_rmse,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:33:21,14401.6,14400.2,0.0,9.0,196043665,,0.585589,0.397506,0.699245,,,,
openml.org/t/359931,sensory,flaml,4h8c,5,regression,-0.690558,neg_rmse,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:33:14,14401.5,14400.0,0.0,21.0,196043666,,0.544163,0.327453,0.690558,,,,
openml.org/t/359931,sensory,flaml,4h8c,6,regression,-0.645126,neg_rmse,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:33:16,14401.6,14400.1,0.1,23.0,196043667,,0.516398,0.341036,0.645126,,,,
openml.org/t/359931,sensory,flaml,4h8c,7,regression,-0.702674,neg_rmse,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:33:19,14401.5,14400.1,0.0,17.0,196043668,,0.557148,0.171814,0.702674,,,,
openml.org/t/359931,sensory,flaml,4h8c,8,regression,-0.791872,neg_rmse,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:33:18,14401.6,14400.0,0.0,25.0,196043669,,0.628001,0.377061,0.791872,,,,
openml.org/t/359931,sensory,flaml,4h8c,9,regression,-0.705326,neg_rmse,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:33:13,14401.7,14400.0,0.0,21.0,196043670,,0.569656,0.435343,0.705326,,,,
openml.org/t/359994,sf-police-incidents,flaml,4h8c,0,binary,0.713721,auc,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:58:59,15777.9,15313.5,200.2,20.0,196043661,,,,,0.878656,0.713721,0.51871,0.337309
openml.org/t/359994,sf-police-incidents,flaml,4h8c,1,binary,,auc,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:57:07,12064.1,,,,196043662,NoResultError: std::bad_alloc,,,,,,,
openml.org/t/359994,sf-police-incidents,flaml,4h8c,2,binary,0.714526,auc,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:51:35,15331.5,15257.1,5.2,27.0,196043663,,,,,0.878688,0.714526,0.504747,0.336971
openml.org/t/359994,sf-police-incidents,flaml,4h8c,3,binary,0.71837,auc,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:39:38,14615.8,14540.5,5.4,21.0,196043664,,,,,0.87843,0.71837,0.53184,0.335995
openml.org/t/359994,sf-police-incidents,flaml,4h8c,4,binary,0.717662,auc,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:38:24,14541.4,14477.5,0.3,19.0,196043665,,,,,0.87889,0.717662,0.510909,0.334342
openml.org/t/359994,sf-police-incidents,flaml,4h8c,5,binary,,auc,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:43:24,11239.7,,,,196043666,NoResultError: std::bad_alloc,,,,,,,
openml.org/t/359994,sf-police-incidents,flaml,4h8c,6,binary,,auc,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T08:26:56,17450.6,,,,196043667,CalledProcessError: Command '/repo/frameworks/flaml/venv/bin/python -W ignore /repo/frameworks/flaml/exec.py' returned non-zero exit status 139.,,,,,,,
openml.org/t/359994,sf-police-incidents,flaml,4h8c,7,binary,,auc,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T05:31:12,6905.8,,,,196043668,NoResultError: std::bad_alloc,,,,,,,
openml.org/t/359994,sf-police-incidents,flaml,4h8c,8,binary,,auc,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T05:50:14,8049.4,,,,196043669,CalledProcessError: Command '/repo/frameworks/flaml/venv/bin/python -W ignore /repo/frameworks/flaml/exec.py' returned non-zero exit status 137.,,,,,,,
openml.org/t/359994,sf-police-incidents,flaml,4h8c,9,binary,,auc,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:48:30,15146.0,,,,196043670,CalledProcessError: Command '/repo/frameworks/flaml/venv/bin/python -W ignore /repo/frameworks/flaml/exec.py' returned non-zero exit status 137.,,,,,,,
openml.org/t/359987,shuttle,flaml,4h8c,0,multiclass,-0.00126408,neg_logloss,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:33:36,14402.2,14400.0,0.2,23.0,196043661,,,,,0.999828,,0.999969,0.00126408
openml.org/t/359987,shuttle,flaml,4h8c,1,multiclass,-2.1754e-05,neg_logloss,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:33:34,14403.9,14402.0,0.1,19.0,196043662,,,,,1.0,,1.0,2.1754e-05
openml.org/t/359987,shuttle,flaml,4h8c,2,multiclass,-6.49524e-06,neg_logloss,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:33:41,14407.6,14405.7,0.1,17.0,196043663,,,,,1.0,,1.0,6.49524e-06
openml.org/t/359987,shuttle,flaml,4h8c,3,multiclass,-0.000770336,neg_logloss,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:33:37,14408.4,14405.8,0.3,15.0,196043664,,,,,0.999828,,0.857143,0.000770336
openml.org/t/359987,shuttle,flaml,4h8c,4,multiclass,-5.54367e-05,neg_logloss,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:36:09,14552.3,14525.3,12.3,17.0,196043665,,,,,1.0,,1.0,5.54367e-05
openml.org/t/359987,shuttle,flaml,4h8c,5,multiclass,-0.000348306,neg_logloss,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:33:47,14412.5,14410.5,0.1,22.0,196043666,,,,,0.999828,,0.857143,0.000348306
openml.org/t/359987,shuttle,flaml,4h8c,6,multiclass,-0.000630527,neg_logloss,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:34:22,14446.3,14442.7,0.8,19.0,196043667,,,,,0.999828,,0.857143,0.000630527
openml.org/t/359987,shuttle,flaml,4h8c,7,multiclass,-1.09297e-05,neg_logloss,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:33:54,14413.2,14411.1,0.1,17.0,196043668,,,,,1.0,,1.0,1.09297e-05
openml.org/t/359987,shuttle,flaml,4h8c,8,multiclass,-0.00154512,neg_logloss,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:33:49,14410.7,14408.6,0.1,15.0,196043669,,,,,0.999828,,0.971429,0.00154512
openml.org/t/359987,shuttle,flaml,4h8c,9,multiclass,-6.52913e-05,neg_logloss,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:33:32,14403.5,14401.5,0.0,17.0,196043670,,,,,1.0,,1.0,6.52913e-05
openml.org/t/359932,socmob,flaml,4h8c,0,regression,-8.15494,neg_rmse,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:33:44,14401.4,14400.0,0.1,21.0,196043661,,4.47547,0.896908,8.15494,,,,
openml.org/t/359932,socmob,flaml,4h8c,1,regression,-9.30874,neg_rmse,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:33:53,14401.4,14399.8,0.0,25.0,196043662,,4.43836,0.910719,9.30874,,,,
openml.org/t/359932,socmob,flaml,4h8c,2,regression,-31.6078,neg_rmse,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:33:45,14401.1,14399.6,0.1,14.0,196043663,,8.69435,0.227899,31.6078,,,,
openml.org/t/359932,socmob,flaml,4h8c,3,regression,-10.8494,neg_rmse,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:33:44,14401.1,14399.8,0.0,26.0,196043664,,4.84649,0.909567,10.8494,,,,
openml.org/t/359932,socmob,flaml,4h8c,4,regression,-7.58317,neg_rmse,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:33:47,14400.9,14399.5,0.1,18.0,196043665,,4.29586,0.950256,7.58317,,,,
openml.org/t/359932,socmob,flaml,4h8c,5,regression,-27.4204,neg_rmse,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:34:11,14401.6,14400.1,0.0,23.0,196043666,,6.97294,0.74536,27.4204,,,,
openml.org/t/359932,socmob,flaml,4h8c,6,regression,-13.4505,neg_rmse,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:33:48,14401.7,14399.8,0.0,27.0,196043667,,5.81327,0.922598,13.4505,,,,
openml.org/t/359932,socmob,flaml,4h8c,7,regression,-14.4035,neg_rmse,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:33:59,14401.4,14399.9,0.1,30.0,196043668,,6.45449,0.923181,14.4035,,,,
openml.org/t/359932,socmob,flaml,4h8c,8,regression,-15.5429,neg_rmse,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:33:44,14401.6,14400.0,0.0,20.0,196043669,,5.82575,0.842983,15.5429,,,,
openml.org/t/359932,socmob,flaml,4h8c,9,regression,-16.3532,neg_rmse,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:33:52,14401.6,14400.3,0.0,28.0,196043670,,5.69726,0.850036,16.3532,,,,
openml.org/t/359933,space_ga,flaml,4h8c,0,regression,-0.096496,neg_rmse,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:33:53,14399.7,14398.4,0.0,29.0,196043661,,0.0736953,0.720457,0.096496,,,,
openml.org/t/359933,space_ga,flaml,4h8c,1,regression,-0.119149,neg_rmse,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:33:57,14402.2,14401.0,0.0,20.0,196043662,,0.0870272,0.671014,0.119149,,,,
openml.org/t/359933,space_ga,flaml,4h8c,2,regression,-0.10009,neg_rmse,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:33:57,14401.9,14400.6,0.0,30.0,196043663,,0.0755883,0.724119,0.10009,,,,
openml.org/t/359933,space_ga,flaml,4h8c,3,regression,-0.0891205,neg_rmse,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:33:53,14401.2,14399.9,0.0,29.0,196043664,,0.0681185,0.76916,0.0891205,,,,
openml.org/t/359933,space_ga,flaml,4h8c,4,regression,-0.10285,neg_rmse,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:33:56,14402.0,14400.6,0.1,25.0,196043665,,0.0785051,0.704306,0.10285,,,,
openml.org/t/359933,space_ga,flaml,4h8c,5,regression,-0.0992138,neg_rmse,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:34:16,14402.3,14400.7,0.0,29.0,196043666,,0.07549,0.709908,0.0992138,,,,
openml.org/t/359933,space_ga,flaml,4h8c,6,regression,-0.095106,neg_rmse,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:34:09,14402.9,14401.5,0.0,27.0,196043667,,0.0714508,0.76438,0.095106,,,,
openml.org/t/359933,space_ga,flaml,4h8c,7,regression,-0.0964073,neg_rmse,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:33:55,14401.1,14399.8,0.0,21.0,196043668,,0.0687273,0.755091,0.0964073,,,,
openml.org/t/359933,space_ga,flaml,4h8c,8,regression,-0.136242,neg_rmse,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:33:59,14402.6,14401.3,0.0,21.0,196043669,,0.0785577,0.688952,0.136242,,,,
openml.org/t/359933,space_ga,flaml,4h8c,9,regression,-0.0994968,neg_rmse,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:34:01,14402.4,14401.1,0.0,24.0,196043670,,0.0713754,0.739213,0.0994968,,,,
openml.org/t/168784,steel-plates-fault,flaml,4h8c,0,multiclass,-0.492194,neg_logloss,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:34:07,14405.7,14404.2,0.0,12.0,196043661,,,,,0.810256,,0.836544,0.492194
openml.org/t/168784,steel-plates-fault,flaml,4h8c,1,multiclass,-0.479498,neg_logloss,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:34:03,14407.0,14405.6,0.0,16.0,196043662,,,,,0.793814,,0.844231,0.479498
openml.org/t/168784,steel-plates-fault,flaml,4h8c,2,multiclass,-0.460749,neg_logloss,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:33:58,14401.3,14399.8,0.1,20.0,196043663,,,,,0.773196,,0.782306,0.460749
openml.org/t/168784,steel-plates-fault,flaml,4h8c,3,multiclass,-0.471088,neg_logloss,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:34:14,14410.8,14409.1,0.1,20.0,196043664,,,,,0.798969,,0.818888,0.471088
openml.org/t/168784,steel-plates-fault,flaml,4h8c,4,multiclass,-0.626087,neg_logloss,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:34:02,14405.1,14403.4,0.2,13.0,196043665,,,,,0.835052,,0.829049,0.626087
openml.org/t/168784,steel-plates-fault,flaml,4h8c,5,multiclass,-0.471789,neg_logloss,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:34:08,14405.8,14404.4,0.0,13.0,196043666,,,,,0.85567,,0.830598,0.471789
openml.org/t/168784,steel-plates-fault,flaml,4h8c,6,multiclass,-0.539582,neg_logloss,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:34:01,14402.2,14400.8,0.1,17.0,196043667,,,,,0.78866,,0.82104,0.539582
openml.org/t/168784,steel-plates-fault,flaml,4h8c,7,multiclass,-0.479163,neg_logloss,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:34:04,14402.4,14401.0,0.0,14.0,196043668,,,,,0.798969,,0.799917,0.479163
openml.org/t/168784,steel-plates-fault,flaml,4h8c,8,multiclass,-0.54333,neg_logloss,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:34:12,14400.4,14399.0,0.0,22.0,196043669,,,,,0.783505,,0.783305,0.54333
openml.org/t/168784,steel-plates-fault,flaml,4h8c,9,multiclass,-0.502208,neg_logloss,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:34:17,14407.1,14405.7,0.0,12.0,196043670,,,,,0.809278,,0.813164,0.502208
openml.org/t/359972,sylvine,flaml,4h8c,0,binary,0.986906,auc,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:34:13,14403.1,14401.1,0.3,21.0,196043661,,,,,0.947368,0.986906,0.947281,0.161707
openml.org/t/359972,sylvine,flaml,4h8c,1,binary,0.992902,auc,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:34:14,14402.8,14401.0,0.2,20.0,196043662,,,,,0.955166,0.992902,0.955124,0.132885
openml.org/t/359972,sylvine,flaml,4h8c,2,binary,0.993343,auc,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:34:10,14402.4,14400.6,0.2,29.0,196043663,,,,,0.959064,0.993343,0.959121,0.131006
openml.org/t/359972,sylvine,flaml,4h8c,3,binary,0.991245,auc,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:34:12,14402.0,14400.3,0.1,33.0,196043664,,,,,0.953216,0.991245,0.953269,0.134459
openml.org/t/359972,sylvine,flaml,4h8c,4,binary,0.992294,auc,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:34:18,14402.2,14400.4,0.1,21.0,196043665,,,,,0.958984,0.992294,0.958984,0.137919
openml.org/t/359972,sylvine,flaml,4h8c,5,binary,0.988892,auc,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:34:26,14402.2,14400.4,0.2,27.0,196043666,,,,,0.945312,0.988892,0.945312,0.15452
openml.org/t/359972,sylvine,flaml,4h8c,6,binary,0.992432,auc,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:34:14,14402.2,14400.6,0.1,25.0,196043667,,,,,0.951172,0.992432,0.951172,0.140371
openml.org/t/359972,sylvine,flaml,4h8c,7,binary,0.988594,auc,aws,0.6.0,,"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T07:34:39,14402.5,14400.8,0.2,22.0,196043668,,,,,0.953125,0.988594,0.953125,0.143583
